scenario,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
scenario_1265,43087.58867065218,41166.83467606032,36437.2580485065,40075.34758360377,43258.46639880846,42830.05701928849,52218.00839593902,45219.83010041101,52751.705666114474,54665.48259661703,60276.934078445185,54158.64919599029,64464.46695272811,68878.67896280366,62492.85856047096,68002.76401848636,66062.57199287726,55325.68925357248,60911.27918931903,56983.67038892737,49393.415735433795,53625.57387022797,45937.38392889418,36558.448507639456
scenario_2769,51380.15638718607,38641.39386764027,36254.31333437109,41860.34496019928,37200.632232487515,48119.45826998444,37225.50866097489,45573.96854606412,54492.67648740233,49391.75902454163,56013.99498265464,66169.51095012802,62998.80099915901,66056.12625437003,58479.25702726387,61874.01819494753,61905.99668559184,55280.71355102509,61204.11754325028,56431.78312982024,45210.029635125415,59728.25700414174,50195.791713688326,50934.008523725795
scenario_1560,47806.13452558989,39137.24226324301,43454.25909158148,41273.11659393645,37189.51649088212,48705.46515105841,39759.65653431891,43899.53657761968,44462.05587844002,50731.16681707108,57765.68920386216,53161.17417699048,53436.46078296249,67596.85937615542,66922.34347703948,65550.10285719816,58417.307543491115,60617.02408125064,58832.963088610515,60674.620380532906,41977.14805351766,48675.11386289923,50422.64440989905,47529.34662902325
scenario_1791,31576.112614013586,36867.074707760854,35644.63573045774,37147.43842126593,40738.02728266902,46268.126284304286,43593.20843165569,42965.03931981139,48575.4187016922,49954.61896718277,60681.44520567081,65429.303075472235,61278.59096365168,58677.76938617916,70547.49385696805,57054.87243489555,55887.46266553341,60552.820807197546,49285.592170014424,48622.69327830926,64768.77633577856,55570.941968455125,35654.0167586318,45768.40991452854
scenario_7448,35702.48980254131,38591.51935903325,35291.12487440261,37901.64255076412,34174.81908736134,47956.010965125264,39102.3115713425,36341.442402901856,56677.996685748025,58337.55158809512,58561.22695646363,60624.66555549994,66441.63797082151,56052.31012122714,61588.524902727586,67067.09358015157,64639.99064308701,62287.27089200784,60119.77416748826,52491.57866844592,62036.285731368895,55358.478194247014,45499.38617304283,36801.46390789978
scenario_6250,40649.900403970874,36621.21788008136,41723.22265334417,41168.87836707515,36741.97390197387,46040.461472980045,46036.98317739679,45028.17071794189,51978.8608597317,52261.34064782071,55315.44203105572,56577.93304106882,61839.508413252894,53894.84062415134,63383.07746528426,61403.26877029449,70608.06495429481,70469.8790020926,64898.39883494327,55579.74265836617,50284.631635318794,56401.86521092091,49270.83699474107,47098.69722556171
scenario_0613,38437.70726255933,42499.50139175877,47043.15900280902,42560.16894688186,47709.03999234431,40332.59494062072,48683.64197036637,44439.63931214838,52308.47855154309,55126.439749662306,60749.61960540871,59405.82550401849,50918.48675162667,50097.01414820711,46046.535194185715,56878.868159681726,55142.75226565572,58758.01905436262,59317.59705806765,53117.66728009345,52062.89032131302,48070.964163405515,42678.96412824838,37879.55921863733
scenario_5061,43262.94179872375,41400.73592697279,42575.360050669566,38479.56047525576,36086.697039431885,38098.486358194,40717.058186297145,47478.87030679274,50355.99988091834,53128.3393459018,58280.38249028928,41020.24094591209,64296.15164288504,66158.55575337957,61107.46751694358,58793.805198970214,61513.98842909352,63336.26857844169,55250.21027392021,56803.18642199769,53271.55552622274,47377.27828971511,51182.33991759505,42269.89661812116
scenario_1242,42998.96905850125,41848.598154217994,36567.0531311509,46070.76229343121,37216.82478725248,46841.26083877473,40688.18408542798,39296.09589970526,52451.89625473521,45727.038893116056,60888.03422366888,57428.70552084424,51732.71854732496,59199.34061063746,53449.4989490166,51876.68605795651,50696.20712845349,65194.77057891339,58758.91871046613,59844.618113612225,57116.00550305472,54862.60693801819,43906.101743494946,47678.629107919965
scenario_2149,45403.09309018325,34962.922627940934,43283.40716922443,38651.94481682403,39821.48996751943,47575.15532055198,45008.70329146269,48668.54803862904,42027.55799928369,50436.34153517,52139.9347211528,59218.483402802034,61165.61387660172,54689.72124149896,54416.16411613427,58398.50996535229,52939.06013969034,57007.454593228606,53201.031150445706,65650.95531653239,59358.26304541653,57445.71090692841,48877.887602450064,43116.70100965374
scenario_1645,47202.86717843276,42011.65549801961,33548.822131000146,38782.20029879446,37559.76446861723,51945.61186067586,48671.09367663468,46339.753587950625,54198.79232950308,54858.363168105345,58803.55395465744,59610.82442286474,46686.38331870789,59056.90225296307,57996.74552173844,74584.63672287726,67035.41679214787,60040.46567274283,54827.268295114074,57235.61670041432,59481.70066614269,51032.62775191212,44487.332705104986,43913.37088857358
scenario_2852,42900.6897211542,35170.46381099492,37721.935435346226,42326.28691221701,40253.77346093629,46669.10993740708,46475.51069381085,47604.755540621794,52052.085239994485,53387.00901450997,53252.93202122286,56445.343457070274,65127.15415267424,57221.46888175585,61234.50356115527,66086.63314150393,66196.79425462571,64404.27660862679,59983.43060733672,58149.70664995196,50019.98853477531,53076.581183957154,52979.49389189242,49130.03585962653
scenario_3510,40847.06125852102,40404.370275438414,34414.956679033916,35076.07374989232,37960.330515961614,44786.780433700325,43756.069231333706,54575.483205884906,45992.39288124577,53233.01425792321,58873.31088636864,49993.144178709386,53970.68558779819,53912.018297341485,65755.31104665823,64277.33980152855,66602.16518559612,65499.610065740104,49177.78753426821,66918.01250385714,65445.68198280139,57459.840871863096,38783.09738555174,48680.33521701617
scenario_3680,37789.91800074077,34314.7593922739,42609.33464108124,34517.321595232046,37016.77980213603,41146.80512654641,37512.57777433585,39393.64221690156,51426.41527882951,43363.33927891506,60213.842647509635,58887.42869784453,47721.68554930923,54761.18418648794,64143.919115704026,62437.213257057134,55176.9322441396,43411.64888926109,51723.62576234256,64337.05628780428,58990.04786653913,45690.843697233526,44278.65105537418,38747.038438812226
scenario_0904,42924.98317356585,38976.07233208524,33114.04808908006,41287.68672461925,45051.42677519733,50347.89369764592,49161.59214323366,43866.3886497206,50908.95994135218,53958.772595622955,57269.74585101751,53060.78287285946,56417.61178271087,52421.71094050262,63733.07290071106,61501.65687196581,53796.70862313477,59552.02886464535,60724.33953592577,59440.81504039501,67984.8793805252,50031.62419262365,52042.24975873423,46262.54874724208
scenario_0305,38701.4834945892,33557.33340722481,39197.35037458669,35752.25151178184,43494.276837951395,48815.44169146789,48256.63394100367,50387.32903767352,45184.78110228792,44014.61723913054,55094.59178147595,60390.51914996171,64610.996421649405,66656.98991837303,66429.2495861176,63398.74786514135,60323.12711071949,63636.056062693504,68141.10158625712,64022.74171801215,58637.13460369839,54933.318026757974,45386.54282096235,48136.63711033973
scenario_1066,29769.867436958782,41260.33038635159,38636.04947279712,34918.1770794811,32860.56114723239,44446.37070247498,48403.07293778291,47789.87964616813,43560.60229388567,52035.09028698554,59444.803927539506,62394.56488719376,60122.53842700436,66777.65061327787,52030.97769281112,65867.28332307457,59605.519188061226,53028.59555216765,49810.93025205532,62614.86902667608,55770.00428362758,58448.54624508565,45970.04637768668,44474.50210276279
scenario_1281,42644.761451150305,38064.20452077618,42051.618367372794,40514.95001850421,44246.13540486173,43269.379739747426,37673.07123436945,42689.263617484525,40190.58689322104,48252.42782958577,40547.38219439061,62006.40339709866,59288.23865677689,57112.41648228647,65664.78522290163,56356.38338322935,57540.59158427498,65035.66524062009,59793.50898174069,53181.73778340252,66348.14481278873,44122.20529788095,53252.29935740699,47952.854791385864
scenario_2368,42392.8337829811,33449.661402262296,38620.54028002528,42982.80419119222,36786.84177098665,47325.1439931091,52712.91227470775,48981.50449009803,48822.88535422588,48087.63133920012,58327.631477290946,60570.80731408417,68203.5162638317,63632.53661408961,61716.75267045637,60526.87226858746,68980.88010502115,65095.41786577708,69937.60807849192,51985.4041104864,53623.85946885423,49089.77039084698,40090.59894882563,39083.9372294772
scenario_3920,43917.433474442725,44846.06077272394,47104.05106756137,38474.8824553966,45526.073493799326,45622.37109030228,44094.60722613955,47802.61218074584,45546.470670186536,53526.86460907007,48184.90087082407,51169.077330035856,66847.46703669682,69806.14337994329,62632.86732642501,55428.154277387875,67851.23192095042,40419.268259941826,62182.66661897995,50076.50201983592,55692.27561557108,47384.85263025043,57844.70575221127,42934.66581427586
scenario_4204,48300.85962086481,42305.29291287207,36951.189428955615,36990.611729046315,46530.95559286552,45184.46267200996,42962.19717573209,49590.17538228504,54443.06262570189,42912.155757551984,59237.73535171472,59917.49955219396,63395.58995789935,60934.489927285416,57666.09062058333,63040.42426785564,60550.79121471437,73250.08293656228,59536.77039794778,54410.05485267335,62427.70132232443,47337.75641920411,44429.79860400733,49767.78995680569
scenario_1788,50578.913904626854,37788.4097547804,37642.52276388278,38720.04819712734,34168.75000300825,42918.19068480651,45135.14442980222,49132.23258836187,41854.828013227605,48249.76187541075,60192.43624075325,59702.84015377684,53481.79501383165,48300.20095852087,61393.6539348869,69307.02047693425,58799.0343545254,61042.47974979282,53875.52114959529,45838.17235472032,55220.34472354223,54534.72777047279,51154.98800480842,48859.37539992363
scenario_6929,46353.585734311055,40638.903841176136,40395.96900853579,41026.05398694176,37189.8353639613,40860.15051193396,45714.45666710526,48461.50454052419,51635.39030122388,52326.2744132314,60122.91819888411,64364.42088015139,62645.47191666917,58969.689698896385,67954.57596011543,66955.75057565961,60637.70168762899,67655.11506556653,69949.42538186329,61673.20069976659,56422.39820175066,46557.140712527624,50199.02349785963,45259.61723357356
scenario_3967,43977.97024517697,37636.86119945215,44455.59810773477,43724.590022695535,32350.214897195245,41467.561450820955,36975.61617875007,47810.13962959634,50375.13233744701,44589.86919887725,58587.04128307931,59864.65142866883,65532.71079625944,59611.47017050851,54343.738299148914,56908.53354007671,54434.861023469755,51259.142275350176,62143.7367797821,62364.96015725436,54432.19880990767,61445.50033086477,50059.33055867688,46365.68274652559
scenario_2997,44305.738387810976,32302.74876688061,36715.09987984983,38262.90139451374,39100.37322357429,40042.579508754694,44147.33170641261,48352.20703140794,45684.153680973424,53938.27225845452,55106.77742528986,52154.298549931686,57330.555037610735,58408.44206903215,67268.01344115035,64598.86120071142,61811.5041562457,65538.72511025374,65191.48203145416,59551.11653465445,53046.90377739892,49359.42184615621,52334.51721653929,52846.67719297091
scenario_1358,42351.57046983379,37535.21180768448,31809.02322405324,37472.40345544459,37771.35374615141,47882.38936210935,48385.324867781135,49641.25680932624,50191.99605346456,56574.58329610841,55259.059181306206,54936.40776518869,60931.33467268765,58501.56322365254,61220.46344341279,58669.2936595363,68872.35807621834,48247.62781621773,47545.74712975017,45956.77763197362,48677.88253651172,55298.19936361367,54420.69098250604,44920.04346448126
scenario_1007,43092.79120494855,37764.97479749081,39572.91840740039,43933.46919209129,28495.620681245226,39781.33356924314,42857.50594918365,45173.33400463571,44900.78828499992,52948.71805344266,43214.76061368494,46506.65292459984,60221.08143091675,70440.3415602184,60727.22547756351,63500.525420120015,53445.62654174441,57990.38772935451,64885.79106640257,59398.05954996166,55550.49866873003,55649.42121044849,49194.917323267575,51716.44259618263
scenario_3178,40396.11658714414,37201.25964699072,38555.55563536061,41860.9886853259,47020.21200462757,44056.72139582666,41070.94234246589,50525.465659869624,43889.06174374641,57336.13003440983,59075.36945497552,62360.47436782472,56076.915015572195,70001.73316691564,65411.03028724083,68990.92908966012,66748.81596480375,65977.3511053628,54807.19149667968,58577.356682417914,63941.89896669338,50977.915253629166,52301.415899990214,44549.0888338992
scenario_0760,49932.00125132176,33772.560126646415,44846.73191316591,43538.9957917336,44137.53020492544,43028.105425597816,38794.97060272639,52218.25690949031,46449.54828482276,42097.55782742679,49259.7060277074,66705.84379432445,62333.027729160975,62885.93798000569,60007.766435357495,57971.45296436213,54670.16166218761,63543.93823565477,64813.31503230744,54443.43117444712,61771.94068678482,56775.29716479227,56507.27429265937,40580.50531856793
scenario_5387,40239.07462785011,35090.41952348748,36881.09169352916,37073.68461273906,47719.89104952922,38171.286734666166,44492.14283119871,40862.33686927478,39376.80635685125,53755.82616329468,37484.349809143154,65129.90012093598,66525.40243944598,56130.758761910656,59047.62718143315,71970.47104458448,56732.834858175534,58481.799932546935,68994.23219275751,55733.62002108589,58470.2450723225,57184.4664744632,57788.70164337444,49944.45698165812
scenario_2882,32729.72560831815,44160.0375445979,36762.104402585814,37463.4310904968,45969.43562311606,44391.48818538287,49792.15028472409,47930.34145168391,48754.787829852314,44454.47963623188,51499.094996521446,59436.348604465515,52447.67392710254,61075.18293039388,60256.86608270119,55674.15310395286,57842.007009421905,68115.74449528453,59036.630235651624,54025.69644508292,64204.08754170665,47673.7922521276,56105.26879539334,48703.19627157332
scenario_3637,38815.599486987616,43562.48020444341,40617.0163431869,33823.974764499595,45141.12425456192,40543.4250535194,44628.921273306056,52322.55431257709,37207.054683493,54868.06438993875,53652.32488357332,52231.6367332374,54222.47416659593,57651.84737861599,46465.63441319691,68524.71757282563,65470.24954346789,59189.91772564426,60305.0053093385,67618.29069561383,56198.20049073634,49816.93061443306,55914.30093430733,48666.748828984186
